"gender","decade","speaker","word","preceding","stress","following","foll.broad","traj","duration","measurement.no","f1","f2","f3"
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,4,617.8489703,1212.814645,2048.05492
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,5,570.1628852,1201.372998,2048.05492
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,6,606.4073227,1050.520704,2048.05492
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,7,617.8489703,1052.631579,2073.368056
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,8,583.5240275,1064.073227,2082.379863
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,9,583.5240275,1064.073227,2078.274058
"M",1980,"80-O-m01","remember","@","schwa","w","labial","2035-80-O-m01-clbk__316.907-320.316.wav",0.147280005,10,583.5240275,1064.073227,2036.613272
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,0,606.4073227,1407.322654,2768.878719
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,1,652.173913,1384.439359,2780.320366
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,2,646.6889806,1338.672769,2654.462243
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,3,629.2906178,1304.347826,2608.695652
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,4,617.8489703,1292.906178,2413.049947
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,5,594.9656751,1292.906178,2254.833315
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,6,583.5240275,1281.464531,2231.121281
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,7,583.5240275,1293.165052,2162.471396
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,8,579.6391576,1269.155881,1967.963387
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,9,549.1990847,1213.162993,1879.103254
"M",1980,"80-O-m01","her","@","schwa","m","labial","2036-80-O-m01-clbk__323.080-326.819.wav",0.21979283,10,549.1990847,1190.075798,1744.446881
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,0,491.9908467,1544.622426,2322.654462
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,1,503.4324943,1544.622426,2345.537757
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,2,514.8741419,1533.180778,2345.537757
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,3,514.8741419,1510.297483,2311.19456
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,4,514.8741419,1470.504493,2297.795472
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,5,517.4840624,1449.174364,2265.446224
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,6,526.3157895,1418.764302,2254.004577
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,7,526.3157895,1353.762811,2231.121281
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,8,526.3157895,1281.464531,2193.587047
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,9,514.8741419,1224.026315,2164.040209
"M",1980,"80-O-m01","there","1","full","w","labial","2037-80-O-m01-clbk__329.023-333.631.wav",0.065820373,10,514.8741419,1192.299124,2151.029748
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,0,343.2494279,1016.542809,2465.659946
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,1,434.7826087,1060.938339,2494.279176
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,2,503.4324943,1122.921396,2494.279176
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,3,550.0343201,1208.972609,2517.162471
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,4,583.5240275,1236.55205,2413.45805
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,5,606.4073227,1310.879871,2334.09611
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,6,606.4073227,1304.347826,2265.446224
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,7,606.4073227,1292.906178,2254.004577
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,8,572.0823799,1292.906178,2185.354691
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,9,568.2604037,1266.188767,2162.471396
"M",1980,"80-O-m04","moulder","@","schwa","@","unrounded.vowel","2512-80-O-m04-clbk__3.286-7.496.wav",0.103934764,10,521.7999493,1247.139588,2173.913043
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,0,478.8792982,1269.965956,2576.636268
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,1,567.9240557,1281.464531,2654.462243
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,2,594.9656751,1338.672769,2665.90389
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,3,526.3157895,1441.647597,2585.812357
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,4,572.0823799,1487.414188,2551.487414
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,5,608.8192661,1528.974961,2569.284639
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,6,594.9656751,1556.064073,2544.697017
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,7,583.5240275,1556.064073,2505.720824
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,8,572.0823799,1578.947368,2347.203006
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,9,521.5298891,1590.389016,2173.913043
"M",1980,"80-O-m04","moulder","@","schwa","none","none","2513-80-O-m04-clbk__8.164-9.354.wav",0.170657613,10,503.4324943,1590.389016,2139.588101
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,0,512.9858598,1034.661069,2700.228833
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,1,626.1079809,1109.839817,2665.90389
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,2,609.383281,1169.121649,2688.787185
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,3,623.7999296,1327.231121,2626.593595
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,4,586.1293349,1338.672769,2574.370709
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,5,580.141857,1304.347826,2361.285977
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,6,644.1150785,1327.231121,2345.537757
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,7,583.5240275,1327.231121,2334.09611
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,8,583.5240275,1350.114416,2322.654462
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,9,583.5240275,1407.322654,2322.654462
"M",1980,"80-O-m04","scholar","@","schwa","none","none","2514-80-O-m04-clbk__20.908-23.683.wav",0.228800734,10,606.4073227,1455.74158,2311.212815
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,0,557.3700031,1361.556064,2414.187643
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,1,617.8489703,1350.114416,2414.187643
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,2,658.9032738,1338.672769,2471.395881
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,3,663.6155606,1325.321868,2482.837529
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,4,617.8489703,1315.789474,2528.604119
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,5,617.8489703,1304.347826,2528.604119
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,6,606.4073227,1109.839817,2517.162471
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,7,594.9656751,1107.886423,2517.162471
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,8,583.5240275,1155.994021,2517.162471
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,9,560.6407323,1189.93135,2448.512586
"M",1980,"80-O-m04","or","@","schwa","T","coronal","2515-80-O-m04-clbk__26.674-28.941.wav",0.101388735,10,552.1448342,1258.581236,2425.629291
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,0,417.6471328,1659.038902,2391.250357
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,1,484.6218674,1623.097617,2368.421053
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,2,491.9908467,1505.502448,2428.82598
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,3,537.7574371,1430.20595,2535.769676
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,4,583.5240275,1407.322654,2622.044927
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,5,583.5240275,1361.556064,2574.370709
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,6,583.5240275,1315.789474,2654.462243
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,7,560.6407323,1315.789474,2531.30431
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,8,572.0823799,1327.231121,2574.370709
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,9,583.5240275,1338.672769,2585.812357
"M",1980,"80-O-m04","were","V","full","s","coronal","2516-80-O-m04-clbk__37.396-40.668.wav",0.077675637,10,537.7574371,1338.672769,2585.812357
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,0,539.5193946,1533.180778,2643.020595
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,1,556.345191,1544.622426,2639.148883
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,2,568.3363029,1578.947368,2597.254005
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,3,522.1136446,1578.947368,2562.929062
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,4,545.7975646,1563.026417,2528.604119
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,5,553.8378732,1533.180778,2274.580106
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,6,559.4824342,1464.530892,2219.679634
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,7,596.1440709,1395.881007,2196.796339
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,8,560.6407323,1395.881007,2059.496568
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,9,560.6407323,1395.881007,1945.080092
"M",1980,"80-O-m04","father","@","schwa","w","labial","2517-80-O-m04-clbk__37.396-40.668.wav",0.129199855,10,526.3157895,1407.322654,1956.521739
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,0,526.3157895,1235.697941,2700.660679
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,1,560.6407323,1239.413972,2814.645309
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,2,606.4073227,1247.139588,2757.437071
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,3,594.9656751,1247.139588,2489.080727
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,4,594.9656751,1281.464531,2226.01486
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,5,617.8489703,1292.906178,1979.405034
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,6,572.0823799,1304.347826,1853.546911
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,7,526.3157895,1304.347826,1864.988558
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,8,503.4324943,1361.556064,1933.638444
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,9,480.5491991,1385.795085,1933.638444
"M",1980,"80-O-m04","elder","@","schwa","b","labial","2518-80-O-m04-clbk__42.610-45.881.wav",0.135659657,10,446.2242563,1407.322654,1933.638444
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,0,629.2906178,1304.347826,2814.645309
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,1,640.7322654,1350.114416,2803.203661
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,2,640.7322654,1361.556064,2768.878719
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,3,640.7322654,1327.231121,2700.228833
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,4,640.7322654,1304.347826,2620.1373
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,5,617.8489703,1304.347826,2578.804639
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,6,606.4073227,1304.347826,2333.751809
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,7,606.4073227,1304.347826,2196.796339
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,8,583.5240275,1281.464531,2105.263158
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,9,554.6131781,1270.022883,2025.171625
"M",1980,"80-O-m04","brother","@","schwa","w","labial","2519-80-O-m04-clbk__42.610-45.881.wav",0.096615647,10,549.1990847,1258.581236,1922.079114
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,0,605.6548123,1086.956522,2482.837529
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,1,617.8489703,1121.281465,2437.070938
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,2,594.9656751,1098.398169,2391.304348
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,3,549.1990847,1098.398169,2187.14746
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,4,493.3809574,1159.705435,2025.171625
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,5,449.0409048,1270.022883,1945.080092
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,6,389.0160183,1224.256293,1817.73944
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,7,389.0160183,1121.257685,1727.688787
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,8,389.0160183,1086.956522,1590.389016
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,9,395.6998401,1064.073227,1533.180778
"M",1980,"80-O-m04","for","V","full","n","coronal","2520-80-O-m04-clbk__70.354-72.510.wav",0.114502089,10,366.1327231,1041.189931,1510.297483
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,0,663.6155606,1327.231121,2704.936076
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,1,640.7322654,1304.347826,2700.228833
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,2,617.8489703,1258.581236,2677.345538
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,3,640.7322654,1315.789474,2620.1373
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,4,583.5240275,1372.997712,2487.346576
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,5,583.5240275,1415.73356,2185.354691
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,6,560.6407323,1361.556064,1834.44981
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,7,546.5337135,1372.997712,1784.897025
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,8,514.8741419,1350.114416,1796.338673
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,9,503.4324943,1315.789474,1784.897025
"M",1980,"80-O-m04","another","@","schwa","k","velar","2521-80-O-m04-clbk__70.354-72.510.wav",0.135271639,10,503.4324943,1315.789474,1784.897025
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,0,449.4742417,803.7406667,2754.947364
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,1,440.7423951,892.4485126,2710.640504
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,2,470.2959818,949.6567506,2571.723967
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,3,537.7574371,1001.311539,2482.837529
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,4,503.4324943,1195.643597,2073.811493
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,5,503.4324943,1304.347826,1887.871854
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,6,514.8741419,1292.906178,1830.663616
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,7,526.3157895,1225.312,1842.105263
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,8,526.3157895,1235.697941,1807.78032
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,9,514.8741419,1235.697941,1807.78032
"M",1980,"80-O-m04","more","5","full","d","coronal","2522-80-O-m04-clbk__78.091-80.059.wav",0.172483843,10,514.8741419,1235.697941,1819.221968
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,0,631.9887259,1452.724803,2631.578947
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,1,639.017137,1499.785101,2597.254005
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,2,643.2467315,1440.378408,2574.370709
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,3,615.6885204,1479.527583,2462.140022
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,4,603.4295175,1430.20595,2473.361897
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,5,629.2906178,1464.530892,2280.07593
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,6,602.9113493,1464.530892,2254.004577
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,7,617.8489703,1533.180778,2208.237986
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,8,617.8489703,1544.622426,2151.029748
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,9,606.4073227,1476.29689,2119.943422
"M",1980,"80-O-m04","riveter","@","schwa","none","none","2523-80-O-m04-clbk__106.305-107.062.wav",0.233466548,10,617.8489703,1464.530892,2087.997905
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,0,560.6407323,1610.386807,2811.904747
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,1,549.1990847,1793.251351,2636.06279
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,2,594.9656751,1866.48981,2645.480085
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,3,617.8489703,1776.021342,2590.544883
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,4,663.6155606,1719.780475,2585.812357
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,5,709.382151,1650.615314,2585.812357
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,6,697.9405034,1533.180778,2571.886774
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,7,663.6155606,1521.73913,2476.964216
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,8,629.2906178,1567.505721,2379.8627
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,9,574.0213405,1556.064073,2349.027887
"M",1980,"80-O-m04","there","E","full","none","none","2524-80-O-m04-clbk__109.088-109.895.wav",0.459545598,10,491.9908467,1433.261278,2322.654462
"M",1980,"80-O-m04","(be)fore","5","full","@","unrounded.vowel","2526-80-O-m04-clbk__127.149-130.166.wav",0.069243687,0,452.0860017,1109.839817,2415.070653
"M",1980,"80-O-m04","(be)fore","5","full","@","unrounded.vowel","2526-80-O-m04-clbk__127.149-130.166.wav",0.069243687,1,457.6659039,1109.839817,2368.421053
"M",1980,"80-O-m04","(be)fore","5","full","@","unrounded.vowel","2526-80-O-m04-clbk__127.149-130.166.wav",0.069243687,2,457.6659039,1121.281465,2322.654462
"M",1980,"80-O-m04","(be)fore","5","full","@","unrounded.vowel","2526-80-O-m04-clbk__127.149-130.166.wav",0.069243687,3,469.1075515,1132.723112,2299.771167
"M",1980,"80-O-m04","(be)fore","5","full","@","unrounded.vowel","2526-80-O-m04-clbk__127.149-130.166.wav",0.069243687,4,514.8741419,1155.606407,2299.771167
